序号,传输方向,时间标识,名称,帧ID(靠右对齐),帧格式,帧类型,数据长度,数据(HEX)
529,接收,10:09:23:484,,0x029a3ff0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
530,接收,10:09:23:504,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
531,接收,10:09:23:684,,0x028300f0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
532,接收,10:09:23:694,,0x0283f000,数据帧,扩展帧,08,43 a3 8d 40 41 ef de 00 
533,接收,10:09:23:894,,0x029c3ff0,数据帧,扩展帧,08,00 05 4b 78 00 00 75 30 
534,接收,10:09:23:924,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
535,接收,10:09:24:096,,0x029a3ff0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
536,接收,10:09:24:306,,0x028300f0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
537,接收,10:09:24:306,,0x0283f000,数据帧,扩展帧,08,43 a3 8c c0 41 ef de 00 
538,接收,10:09:24:336,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
539,接收,10:09:24:506,,0x029c3ff0,数据帧,扩展帧,08,00 05 4b 78 00 00 75 30 
540,接收,10:09:24:716,,0x029a3ff0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
541,接收,10:09:24:746,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
542,接收,10:09:24:916,,0x028300f0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
543,接收,10:09:24:916,,0x0283f000,数据帧,扩展帧,08,43 a3 8c 20 41 ef de 00 
544,接收,10:09:25:127,,0x029c3ff0,数据帧,扩展帧,08,00 05 4b 78 00 00 75 30 
545,接收,10:09:25:157,,0x0757f803,数据帧,扩展帧,08,02 00 00 00 0d 00 73 52 
546,接收,10:09:25:167,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
547,接收,10:09:25:327,,0x029a3ff0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
548,接收,10:09:25:537,,0x028300f0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
549,接收,10:09:25:537,,0x0283f000,数据帧,扩展帧,08,43 a3 8d 60 41 ef de 00 
550,接收,10:09:25:577,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
551,接收,10:09:25:737,,0x029c3ff0,数据帧,扩展帧,08,00 05 4b 78 00 00 75 30 
552,接收,10:09:25:947,,0x029a3ff0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
553,接收,10:09:25:997,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
554,接收,10:09:26:148,,0x028300f0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
555,接收,10:09:26:148,,0x0283f000,数据帧,扩展帧,08,43 a3 8e e0 41 ef de 00 
556,接收,10:09:26:358,,0x029c3ff0,数据帧,扩展帧,08,00 05 4b 78 00 00 75 30 
557,接收,10:09:26:408,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
558,接收,10:09:26:558,,0x029a3ff0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
559,接收,10:09:26:768,,0x028300f0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
560,接收,10:09:26:768,,0x0283f000,数据帧,扩展帧,08,43 a3 8f 40 41 ef de 00 
561,接收,10:09:26:828,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
562,接收,10:09:26:968,,0x029c3ff0,数据帧,扩展帧,08,00 05 4b 78 00 00 75 30 
563,接收,10:09:27:169,,0x029a3ff0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
564,接收,10:09:27:239,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
565,接收,10:09:27:379,,0x028300f0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
566,接收,10:09:27:379,,0x0283f000,数据帧,扩展帧,08,43 a3 8d c0 41 ef de 00 
567,接收,10:09:27:579,,0x029c3ff0,数据帧,扩展帧,08,00 05 4b 78 00 00 75 30 
568,接收,10:09:27:659,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
569,接收,10:09:27:789,,0x029a3ff0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
570,接收,10:09:27:989,,0x028300f0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
571,接收,10:09:27:999,,0x0283f000,数据帧,扩展帧,08,43 a3 8e 40 41 ef de 00 
572,接收,10:09:28:070,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
573,接收,10:09:28:170,,0x0757f803,数据帧,扩展帧,08,02 00 00 00 0d 00 73 52 
574,接收,10:09:28:200,,0x029c3ff0,数据帧,扩展帧,08,00 05 4b 78 00 00 75 30 
575,接收,10:09:28:400,,0x029a3ff0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
576,接收,10:09:28:490,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
577,接收,10:09:28:610,,0x028300f0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
578,接收,10:09:28:610,,0x0283f000,数据帧,扩展帧,08,43 a3 8f 00 41 ef de 00 
579,接收,10:09:28:810,,0x029c3ff0,数据帧,扩展帧,08,00 05 4b 78 00 00 75 30 
580,接收,10:09:28:900,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
581,接收,10:09:29:022,,0x029a3ff0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
582,接收,10:09:29:221,,0x028300f0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
583,接收,10:09:29:221,,0x0283f000,数据帧,扩展帧,08,43 a3 8f 80 41 ef de 00 
584,接收,10:09:29:312,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
585,接收,10:09:29:432,,0x029c3ff0,数据帧,扩展帧,08,00 05 4b 78 00 00 75 30 
586,接收,10:09:29:632,,0x029a3ff0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
587,接收,10:09:29:732,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
588,接收,10:09:29:842,,0x028300f0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
589,接收,10:09:29:842,,0x0283f000,数据帧,扩展帧,08,43 a3 8f 80 41 ef de 00 
590,接收,10:09:30:043,,0x029c3ff0,数据帧,扩展帧,08,00 05 4b 78 00 00 75 30 
591,接收,10:09:30:143,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
592,接收,10:09:30:253,,0x029a3ff0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
593,接收,10:09:30:453,,0x028300f0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
594,接收,10:09:30:453,,0x0283f000,数据帧,扩展帧,08,43 a3 8e e0 41 ef de 00 
595,接收,10:09:30:563,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
596,接收,10:09:30:663,,0x029c3ff0,数据帧,扩展帧,08,00 05 4b 78 00 00 75 30 
597,接收,10:09:30:863,,0x029a3ff0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
598,接收,10:09:30:973,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
599,接收,10:09:31:074,,0x028300f0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
600,接收,10:09:31:074,,0x0283f000,数据帧,扩展帧,08,43 a3 8e e0 41 ef de 00 
601,接收,10:09:31:174,,0x0757f803,数据帧,扩展帧,08,02 00 00 00 0d 00 73 52 
602,接收,10:09:31:274,,0x029c3ff0,数据帧,扩展帧,08,00 05 4b 78 00 00 75 30 
603,接收,10:09:31:395,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
604,接收,10:09:31:475,,0x029a3ff0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
605,接收,10:09:31:685,,0x028300f0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
606,接收,10:09:31:685,,0x0283f000,数据帧,扩展帧,08,43 a3 8f a0 41 ef de 00 
607,接收,10:09:31:805,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
608,接收,10:09:31:885,,0x029c3ff0,数据帧,扩展帧,08,00 05 4b 78 00 00 75 30 
609,接收,10:09:32:096,,0x029a3ff0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
610,接收,10:09:32:216,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
611,接收,10:09:32:296,,0x028300f0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
612,接收,10:09:32:296,,0x0283f000,数据帧,扩展帧,08,43 a3 90 00 41 ef de 00 
613,接收,10:09:32:506,,0x029c3ff0,数据帧,扩展帧,08,00 05 4b 78 00 00 75 30 
614,接收,10:09:32:636,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
615,接收,10:09:32:706,,0x029a3ff0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
616,接收,10:09:32:916,,0x028300f0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
617,接收,10:09:32:916,,0x0283f000,数据帧,扩展帧,08,43 a3 8e c0 41 ef de 00 
618,接收,10:09:33:047,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
619,接收,10:09:33:117,,0x029c3ff0,数据帧,扩展帧,08,00 05 4b 78 00 00 75 30 
620,接收,10:09:33:327,,0x029a3ff0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
621,接收,10:09:33:467,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
622,接收,10:09:33:527,,0x028300f0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
623,接收,10:09:33:527,,0x0283f000,数据帧,扩展帧,08,43 a3 90 40 41 ef de 00 
624,接收,10:09:33:737,,0x029c3ff0,数据帧,扩展帧,08,00 05 4b 78 00 00 75 30 
625,接收,10:09:33:877,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
626,接收,10:09:33:938,,0x029a3ff0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
627,接收,10:09:34:141,,0x028300f0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
628,接收,10:09:34:141,,0x0283f000,数据帧,扩展帧,08,43 a3 92 00 41 ef de 00 
629,接收,10:09:34:181,,0x0757f803,数据帧,扩展帧,08,02 00 00 00 0d 00 73 52 
630,接收,10:09:34:291,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
631,接收,10:09:34:351,,0x029c3ff0,数据帧,扩展帧,08,00 05 4b 78 00 00 75 30 
632,接收,10:09:34:551,,0x029a3ff0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
633,接收,10:09:34:711,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
634,接收,10:09:34:761,,0x028300f0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
635,接收,10:09:34:761,,0x0283f000,数据帧,扩展帧,08,43 a3 93 c0 41 ef de 00 
636,接收,10:09:34:961,,0x029c3ff0,数据帧,扩展帧,08,00 05 4b 78 00 00 75 30 
637,接收,10:09:35:126,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
638,接收,10:09:35:166,,0x029a3ff0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
639,接收,10:09:35:377,,0x028300f0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
640,接收,10:09:35:377,,0x0283f000,数据帧,扩展帧,08,43 a3 92 c0 41 ef de 00 
641,接收,10:09:35:537,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
642,接收,10:09:35:577,,0x029c3ff0,数据帧,扩展帧,08,00 05 4b 78 00 00 75 30 
643,接收,10:09:35:787,,0x029a3ff0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
644,接收,10:09:35:957,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
645,接收,10:09:35:987,,0x028300f0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
646,接收,10:09:35:987,,0x0283f000,数据帧,扩展帧,08,43 a3 93 40 41 ef de 00 
647,接收,10:09:36:198,,0x029c3ff0,数据帧,扩展帧,08,00 05 4b 78 00 00 75 30 
648,接收,10:09:36:368,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
649,接收,10:09:36:398,,0x029a3ff0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
650,接收,10:09:36:608,,0x028300f0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
651,接收,10:09:36:608,,0x0283f000,数据帧,扩展帧,08,43 a3 93 e0 41 ef de 00 
652,接收,10:09:36:789,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
653,接收,10:09:36:809,,0x029c3ff0,数据帧,扩展帧,08,00 05 4b 78 00 00 75 30 
654,接收,10:09:37:020,,0x029a3ff0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
655,接收,10:09:37:180,,0x0757f803,数据帧,扩展帧,08,02 00 00 00 0d 00 73 52 
656,接收,10:09:37:200,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
657,接收,10:09:37:220,,0x028300f0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
658,接收,10:09:37:220,,0x0283f000,数据帧,扩展帧,08,43 a3 94 60 41 ef de 00 
659,接收,10:09:37:420,,0x029c3ff0,数据帧,扩展帧,08,00 05 4b 78 00 00 75 30 
660,接收,10:09:37:620,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
661,接收,10:09:37:630,,0x029a3ff0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
662,接收,10:09:37:830,,0x028300f0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
663,接收,10:09:37:840,,0x0283f000,数据帧,扩展帧,08,43 a3 93 40 41 ef de 00 
664,接收,10:09:38:031,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
665,接收,10:09:38:041,,0x029c3ff0,数据帧,扩展帧,08,00 05 4b 78 00 00 75 30 
666,接收,10:09:38:241,,0x029a3ff0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
667,接收,10:09:38:441,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
668,接收,10:09:38:451,,0x028300f0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
669,接收,10:09:38:451,,0x0283f000,数据帧,扩展帧,08,43 a3 92 a0 41 ef de 00 
670,接收,10:09:38:651,,0x029c3ff0,数据帧,扩展帧,08,00 05 4b 78 00 00 75 30 
671,接收,10:09:38:861,,0x029a3ff0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
672,接收,10:09:38:861,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
673,接收,10:09:39:063,,0x028300f0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
674,接收,10:09:39:063,,0x0283f000,数据帧,扩展帧,08,43 a3 93 40 41 ef de 00 
675,接收,10:09:39:273,,0x029c3ff0,数据帧,扩展帧,08,00 05 4b 78 00 00 75 30 
676,接收,10:09:39:273,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
677,接收,10:09:39:473,,0x029a3ff0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
678,接收,10:09:39:683,,0x028300f0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
679,接收,10:09:39:683,,0x0283f000,数据帧,扩展帧,08,43 a3 93 80 41 ef de 00 
680,接收,10:09:39:693,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
681,接收,10:09:39:883,,0x029c3ff0,数据帧,扩展帧,08,00 05 4b 78 00 00 75 30 
682,接收,10:09:40:094,,0x029a3ff0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
683,接收,10:09:40:104,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
684,接收,10:09:40:184,,0x0757f803,数据帧,扩展帧,08,02 00 00 00 0d 00 73 52 
685,接收,10:09:40:294,,0x028300f0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
686,接收,10:09:40:294,,0x0283f000,数据帧,扩展帧,08,43 a3 93 80 41 ef de 00 
687,接收,10:09:40:504,,0x029c3ff0,数据帧,扩展帧,08,00 05 4b 78 00 00 75 30 
688,接收,10:09:40:524,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
689,接收,10:09:40:704,,0x029a3ff0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
690,接收,10:09:40:914,,0x028300f0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
691,接收,10:09:40:914,,0x0283f000,数据帧,扩展帧,08,43 a3 94 00 41 ef de 00 
692,接收,10:09:40:934,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
693,接收,10:09:41:115,,0x029c3ff0,数据帧,扩展帧,08,00 05 4b 78 00 00 75 30 
694,接收,10:09:41:315,,0x029a3ff0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
695,接收,10:09:41:355,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
696,接收,10:09:41:525,,0x028300f0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
697,接收,10:09:41:525,,0x0283f000,数据帧,扩展帧,08,43 a3 94 a0 41 ef de 00 
698,接收,10:09:41:725,,0x029c3ff0,数据帧,扩展帧,08,00 05 4b 78 00 00 75 30 
699,接收,10:09:41:765,,0x0757f803,数据帧,扩展帧,08,01 00 00 00 0d 00 73 52 
700,接收,10:09:41:935,,0x029a3ff0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
701,接收,10:09:42:135,,0x028300f0,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 
702,接收,10:09:42:145,,0x0283f000,数据帧,扩展帧,08,43 a3 96 00 41 ef de 00 
